"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"236","chr1",1944138,1944359,222,1944242,26,16.74797,6.91504,13.94076,"Ind1_75DA24h_dedup_peak_236"
"237","chr1",1945884,1946118,235,1946046,17,9.67632,5.14715,7.21242,"Ind1_75DA24h_dedup_peak_237"
"238","chr1",1955709,1955801,93,1955741,13,7.66335,4.74366,5.33507,"Ind1_75DA24h_dedup_peak_238"
"239","chr1",1959923,1960202,280,1959954,11,5.85695,3.99515,3.68257,"Ind1_75DA24h_dedup_peak_239"
"240","chr1",1970800,1971486,687,1971091,26,14.9342,6.05683,12.2034,"Ind1_75DA24h_dedup_peak_240"
"241","chr1",1978916,1979895,980,1979227,50,32.58963,8.47131,29.22552,"Ind1_75DA24h_dedup_peak_241"
"242","chr1",1981425,1982447,1023,1981710,40,21.8527,6.43092,18.84517,"Ind1_75DA24h_dedup_peak_242"
"243","chr1",2003705,2003908,204,2003814,10,9.49672,6.41932,7.04127,"Ind1_75DA24h_dedup_peak_243"
"244","chr1",2021556,2021757,202,2021625,11,5.57143,3.82383,3.41684,"Ind1_75DA24h_dedup_peak_244"
"245","chr1",2028151,2028304,154,2028268,12,4.53776,3.11197,2.49171,"Ind1_75DA24h_dedup_peak_245"
"246","chr1",2029188,2029273,86,2029226,15,6.7346,3.9106,4.4804,"Ind1_75DA24h_dedup_peak_246"
"247","chr1",2036013,2036124,112,2036070,13,7.9242,4.89878,5.58176,"Ind1_75DA24h_dedup_peak_247"
"248","chr1",2041993,2042175,183,2042079,19,10.26426,5.09299,7.77248,"Ind1_75DA24h_dedup_peak_248"
"249","chr1",2043975,2044132,158,2044026,16,7.30523,4.06586,4.99674,"Ind1_75DA24h_dedup_peak_249"
"250","chr1",2044967,2045049,83,2044971,13,4.59916,3.04359,2.54833,"Ind1_75DA24h_dedup_peak_250"
"251","chr1",2050195,2050398,204,2050334,16,7.23414,4.02983,4.92968,"Ind1_75DA24h_dedup_peak_251"
"252","chr1",2050556,2050696,141,2050658,13,5.08918,3.29823,2.96796,"Ind1_75DA24h_dedup_peak_252"
"253","chr1",2056134,2056249,116,2056206,9,4.06538,3.16766,2.05693,"Ind1_75DA24h_dedup_peak_253"
"254","chr1",2059828,2059926,99,2059892,9,4.72401,3.5787,2.66277,"Ind1_75DA24h_dedup_peak_254"
"255","chr1",2071020,2071105,86,2071064,10,4.59581,3.3726,2.54526,"Ind1_75DA24h_dedup_peak_255"
"256","chr1",2082204,2082298,95,2082208,12,7.0725,4.56678,4.79742,"Ind1_75DA24h_dedup_peak_256"
"257","chr1",2085616,2085801,186,2085743,26,19.28965,8.21232,16.379,"Ind1_75DA24h_dedup_peak_257"
"258","chr1",2096500,2096627,128,2096550,10,4.82925,3.51355,2.75929,"Ind1_75DA24h_dedup_peak_258"
"259","chr1",2105015,2105180,166,2105081,16,7.57728,4.20496,5.25389,"Ind1_75DA24h_dedup_peak_259"
"260","chr1",2106513,2106850,338,2106804,21,10.63751,4.93933,8.12784,"Ind1_75DA24h_dedup_peak_260"
"261","chr1",2115967,2116078,112,2116028,14,11.00056,6.56191,8.46232,"Ind1_75DA24h_dedup_peak_261"
"262","chr1",2121652,2122139,488,2121920,64,67.01911,19.01376,62.7859,"Ind1_75DA24h_dedup_peak_262"
"263","chr1",2122250,2122412,163,2122280,12,5.6281,3.71739,3.4697,"Ind1_75DA24h_dedup_peak_263"
"264","chr1",2122938,2123078,141,2122963,19,10.93834,5.43994,8.40294,"Ind1_75DA24h_dedup_peak_264"
"265","chr1",2123263,2123359,97,2123321,18,9.87475,5.07,7.40155,"Ind1_75DA24h_dedup_peak_265"
"266","chr1",2123560,2123638,79,2123600,18,9.77855,5.01993,7.30985,"Ind1_75DA24h_dedup_peak_266"
"267","chr1",2123928,2124003,76,2123962,12,5.10831,3.42454,2.98575,"Ind1_75DA24h_dedup_peak_267"
"268","chr1",2124105,2124306,202,2124188,19,10.60772,5.26852,8.09933,"Ind1_75DA24h_dedup_peak_268"
"269","chr1",2133207,2133748,542,2133432,33,21.03177,7.3736,18.05643,"Ind1_75DA24h_dedup_peak_269"
"270","chr1",2135075,2135183,109,2135098,12,3.94354,2.79665,1.99051,"Ind1_75DA24h_dedup_peak_270"
"271","chr1",2135604,2135757,154,2135696,20,9.30221,4.46736,6.87101,"Ind1_75DA24h_dedup_peak_271"
"272","chr1",2144168,2144321,154,2144246,11,7.15755,4.79476,4.85739,"Ind1_75DA24h_dedup_peak_272"
"273","chr1",2155187,2155682,496,2155264,22,16.58099,7.81294,13.7801,"Ind1_75DA24h_dedup_peak_273"
"274","chr1",2160758,2161129,372,2161015,15,11.6482,6.72446,9.08092,"Ind1_75DA24h_dedup_peak_274"
"275","chr1",2166789,2166879,91,2166854,11,7.86972,5.24096,5.53021,"Ind1_75DA24h_dedup_peak_275"
"276","chr1",2172824,2173014,191,2172999,11,5.1674,3.58471,3.04081,"Ind1_75DA24h_dedup_peak_276"
"277","chr1",2180359,2180741,383,2180671,30,18.78206,7.00702,15.88919,"Ind1_75DA24h_dedup_peak_277"
"278","chr1",2189575,2190269,695,2189745,64,50.97412,12.0375,47.10363,"Ind1_75DA24h_dedup_peak_278"
"279","chr1",2190541,2190819,279,2190713,24,9.6953,4.12698,7.23046,"Ind1_75DA24h_dedup_peak_279"
"280","chr1",2195018,2195158,141,2195074,26,12.75746,5.10624,10.13177,"Ind1_75DA24h_dedup_peak_280"
"281","chr1",2199437,2199563,127,2199497,24,12.92984,5.50205,10.29696,"Ind1_75DA24h_dedup_peak_281"
"282","chr1",2204655,2204859,205,2204818,17,7.0407,3.80496,4.76761,"Ind1_75DA24h_dedup_peak_282"
"283","chr1",2205229,2205432,204,2205273,24,12.04034,5.10321,9.44509,"Ind1_75DA24h_dedup_peak_283"
"284","chr1",2212550,2213041,492,2212747,31,17.53213,6.2736,14.68988,"Ind1_75DA24h_dedup_peak_284"
"285","chr1",2227703,2228064,362,2227785,58,26.14911,5.53504,22.99219,"Ind1_75DA24h_dedup_peak_285"
"286","chr1",2229180,2229528,349,2229210,37,10.98537,3.46766,8.44789,"Ind1_75DA24h_dedup_peak_286"
"287","chr1",2231255,2231354,100,2231304,33,8.69311,3.09736,6.29287,"Ind1_75DA24h_dedup_peak_287"
"288","chr1",2231836,2232064,229,2232027,43,15.27694,4.15259,12.53265,"Ind1_75DA24h_dedup_peak_288"
"289","chr1",2237102,2237195,94,2237185,15,5.643,3.36094,3.4834,"Ind1_75DA24h_dedup_peak_289"
"290","chr1",2238617,2238765,149,2238677,22,11.09371,4.99207,8.5512,"Ind1_75DA24h_dedup_peak_290"
"291","chr1",2240396,2240483,88,2240403,13,4.77217,3.1327,2.70722,"Ind1_75DA24h_dedup_peak_291"
"292","chr1",2243269,2243566,298,2243443,15,6.38936,3.73324,4.15625,"Ind1_75DA24h_dedup_peak_292"
"293","chr1",2246503,2246577,75,2246532,15,7.43895,4.28229,5.12323,"Ind1_75DA24h_dedup_peak_293"
"294","chr1",2250726,2250877,152,2250809,12,4.74517,3.2245,2.68232,"Ind1_75DA24h_dedup_peak_294"
"295","chr1",2262277,2262522,246,2262307,8,6.61178,4.91839,4.36488,"Ind1_75DA24h_dedup_peak_295"
"296","chr1",2267784,2268093,310,2267912,20,8.53731,4.12007,6.145,"Ind1_75DA24h_dedup_peak_296"
"297","chr1",2269700,2270070,371,2269852,53,33.99139,8.39615,30.58465,"Ind1_75DA24h_dedup_peak_297"
"298","chr1",2270253,2270327,75,2270305,19,5.78269,3.05465,3.61345,"Ind1_75DA24h_dedup_peak_298"
"299","chr1",2277663,2278039,377,2277897,38,18.79774,5.67161,15.90418,"Ind1_75DA24h_dedup_peak_299"
"300","chr1",2280774,2281059,286,2280875,21,7.69822,3.64976,5.36808,"Ind1_75DA24h_dedup_peak_300"
"301","chr1",2281313,2282369,1057,2281999,44,26.76618,7.50731,23.58959,"Ind1_75DA24h_dedup_peak_301"
"302","chr1",2331852,2331982,131,2331886,19,8.67601,4.31642,6.27672,"Ind1_75DA24h_dedup_peak_302"
"303","chr1",2340723,2340813,91,2340736,18,6.50765,3.4494,4.26732,"Ind1_75DA24h_dedup_peak_303"
"304","chr1",2345103,2345217,115,2345192,16,5.81861,3.34019,3.64702,"Ind1_75DA24h_dedup_peak_304"
"305","chr1",2348462,2348880,419,2348765,44,35.31096,10.98853,31.86602,"Ind1_75DA24h_dedup_peak_305"
"306","chr1",2372723,2372990,268,2372867,10,5.50126,3.92607,3.35162,"Ind1_75DA24h_dedup_peak_306"
"307","chr1",2381364,2381444,81,2381401,14,5.41571,3.35646,3.27198,"Ind1_75DA24h_dedup_peak_307"
"308","chr1",2381853,2382009,157,2381943,33,21.89904,7.75721,18.88994,"Ind1_75DA24h_dedup_peak_308"
"309","chr1",2384903,2385058,156,2384940,13,5.8547,3.70989,3.68064,"Ind1_75DA24h_dedup_peak_309"
"310","chr1",2391457,2391972,516,2391681,63,58.35995,15.33418,54.31251,"Ind1_75DA24h_dedup_peak_310"
"311","chr1",2412028,2412101,74,2412062,13,3.28038,2.3923,1.39199,"Ind1_75DA24h_dedup_peak_311"
"312","chr1",2412339,2412955,617,2412606,58,41.88847,10.13362,38.25591,"Ind1_75DA24h_dedup_peak_312"
"313","chr1",2428460,2428566,107,2428470,11,4.07455,2.96,2.06555,"Ind1_75DA24h_dedup_peak_313"
"314","chr1",2431285,2431373,89,2431359,17,7.47519,4.01432,5.15737,"Ind1_75DA24h_dedup_peak_314"
"315","chr1",2437740,2437888,149,2437856,13,5.03988,3.27229,2.92197,"Ind1_75DA24h_dedup_peak_315"
"316","chr1",2440391,2440628,238,2440488,46,36.05697,10.75991,32.58942,"Ind1_75DA24h_dedup_peak_316"
"317","chr1",2487235,2487312,78,2487299,8,3.89702,3.17413,1.94864,"Ind1_75DA24h_dedup_peak_317"
"318","chr1",2496756,2496853,98,2496787,14,6.94916,4.16897,4.68169,"Ind1_75DA24h_dedup_peak_318"
"319","chr1",2510068,2510254,187,2510227,10,5.24901,3.77014,3.11704,"Ind1_75DA24h_dedup_peak_319"
"320","chr1",2522723,2522973,251,2522854,17,9.82052,5.22535,7.34984,"Ind1_75DA24h_dedup_peak_320"
"321","chr1",2526245,2526338,94,2526292,16,8.52712,4.70528,6.13545,"Ind1_75DA24h_dedup_peak_321"
"322","chr1",2537025,2537207,183,2537090,18,12.63393,6.58802,10.01352,"Ind1_75DA24h_dedup_peak_322"
"323","chr1",2538258,2538358,101,2538275,8,3.73259,3.06893,1.80072,"Ind1_75DA24h_dedup_peak_323"
"324","chr1",2546032,2546184,153,2546077,19,12.54556,6.30545,9.92891,"Ind1_75DA24h_dedup_peak_324"
"325","chr1",2568733,2568836,104,2568740,6,4.60754,3.84111,2.5559,"Ind1_75DA24h_dedup_peak_325"
"326","chr1",2586338,2586714,377,2586544,26,19.68459,8.42301,16.76033,"Ind1_75DA24h_dedup_peak_326"
"327","chr1",2608490,2608593,104,2608559,10,5.89389,4.17092,3.717,"Ind1_75DA24h_dedup_peak_327"
"328","chr1",2630340,2631075,736,2630624,16,11.18028,6.20838,8.63408,"Ind1_75DA24h_dedup_peak_328"
"329","chr1",2642877,2642956,80,2642924,9,6.20363,4.52252,3.98186,"Ind1_75DA24h_dedup_peak_329"
"330","chr1",2652226,2652486,261,2652412,22,11.73772,5.29267,9.1663,"Ind1_75DA24h_dedup_peak_330"
"331","chr1",2653765,2653843,79,2653796,14,4.36716,2.83881,2.33483,"Ind1_75DA24h_dedup_peak_331"
"332","chr1",2655124,2655501,378,2655254,22,8.62175,3.92019,6.22528,"Ind1_75DA24h_dedup_peak_332"
"333","chr1",2657254,2657329,76,2657289,25,9.26708,3.85869,6.83755,"Ind1_75DA24h_dedup_peak_333"
"334","chr1",2749839,2750226,388,2750093,14,7.95421,4.73467,5.61007,"Ind1_75DA24h_dedup_peak_334"
"335","chr1",2758716,2758805,90,2758777,11,5.97415,4.06599,3.79144,"Ind1_75DA24h_dedup_peak_335"
"336","chr1",2818708,2818920,213,2818784,9,5.2434,3.90808,3.1116,"Ind1_75DA24h_dedup_peak_336"
"337","chr1",2819606,2819801,196,2819614,12,7.71396,4.95738,5.38305,"Ind1_75DA24h_dedup_peak_337"
"338","chr1",2851992,2852887,896,2852624,21,16.66208,8.13431,13.85791,"Ind1_75DA24h_dedup_peak_338"
"339","chr1",2858601,2858691,91,2858655,11,7.49221,5.00404,5.17342,"Ind1_75DA24h_dedup_peak_339"
"340","chr1",2877375,2877608,234,2877590,9,3.98744,3.11964,1.99732,"Ind1_75DA24h_dedup_peak_340"
"341","chr1",2893596,2893679,84,2893658,11,4.63703,3.2773,2.58308,"Ind1_75DA24h_dedup_peak_341"
"342","chr1",2896673,2896832,160,2896704,13,6.60119,4.12686,4.35507,"Ind1_75DA24h_dedup_peak_342"
"343","chr1",2896936,2897200,265,2896991,19,11.91763,5.9612,9.33815,"Ind1_75DA24h_dedup_peak_343"
"344","chr1",2902485,2902892,408,2902819,14,8.39113,4.98773,6.00627,"Ind1_75DA24h_dedup_peak_344"
"345","chr1",2915588,2915869,282,2915612,16,9.159,5.05014,6.73504,"Ind1_75DA24h_dedup_peak_345"
"346","chr1",2915988,2916128,141,2916037,12,6.01596,3.94064,3.83065,"Ind1_75DA24h_dedup_peak_346"
"347","chr1",2921672,2921875,204,2921758,18,13.81296,7.27652,11.13454,"Ind1_75DA24h_dedup_peak_347"
"348","chr1",2926813,2926999,187,2926847,12,6.74745,4.3716,4.4923,"Ind1_75DA24h_dedup_peak_348"
"349","chr1",2938058,2938291,234,2938163,12,8.75908,5.6045,6.35564,"Ind1_75DA24h_dedup_peak_349"
"350","chr1",2938395,2938557,163,2938507,7,4.19854,3.4826,2.17941,"Ind1_75DA24h_dedup_peak_350"
"351","chr1",2944588,2944828,241,2944655,10,6.65739,4.6523,4.40802,"Ind1_75DA24h_dedup_peak_351"
"352","chr1",2949618,2950027,410,2949777,23,21.06834,10.11848,18.09165,"Ind1_75DA24h_dedup_peak_352"
"353","chr1",2976659,2977220,562,2976847,17,10.07614,5.36508,7.59327,"Ind1_75DA24h_dedup_peak_353"
"354","chr1",3020219,3020305,87,3020253,8,4.41346,3.50702,2.37758,"Ind1_75DA24h_dedup_peak_354"
"355","chr1",3025920,3026415,496,3026238,32,26.39613,10.22326,23.23135,"Ind1_75DA24h_dedup_peak_355"
"356","chr1",3060995,3061190,196,3061164,14,10.6627,6.35409,8.15167,"Ind1_75DA24h_dedup_peak_356"
"357","chr1",3061412,3061591,180,3061437,10,6.09771,4.29888,3.88249,"Ind1_75DA24h_dedup_peak_357"
"358","chr1",3066329,3066468,140,3066357,17,6.15802,3.39456,3.93922,"Ind1_75DA24h_dedup_peak_358"
"359","chr1",3069134,3069290,157,3069201,40,23.19088,6.90893,20.13519,"Ind1_75DA24h_dedup_peak_359"
"360","chr1",3076156,3076263,108,3076239,11,4.15916,3.00713,2.14318,"Ind1_75DA24h_dedup_peak_360"
"361","chr1",3092085,3092175,91,3092094,11,5.40726,3.72618,3.26402,"Ind1_75DA24h_dedup_peak_361"
"362","chr1",3095559,3095636,78,3095612,13,6.0397,3.81184,3.8397,"Ind1_75DA24h_dedup_peak_362"
"363","chr1",3105565,3105936,372,3105631,15,7.81174,4.48418,5.47539,"Ind1_75DA24h_dedup_peak_363"
"364","chr1",3110085,3110391,307,3110198,20,9.9562,4.77493,7.47932,"Ind1_75DA24h_dedup_peak_364"
"365","chr1",3114143,3114487,345,3114327,21,9.77096,4.53932,7.30268,"Ind1_75DA24h_dedup_peak_365"
"366","chr1",3128664,3128883,220,3128879,11,5.22934,3.6211,3.09847,"Ind1_75DA24h_dedup_peak_366"
"367","chr1",3129031,3129482,452,3129286,17,10.27525,5.47488,7.78291,"Ind1_75DA24h_dedup_peak_367"
"368","chr1",3146499,3147197,699,3147039,30,20.4232,7.76843,17.46832,"Ind1_75DA24h_dedup_peak_368"
"369","chr1",3153354,3153437,84,3153395,9,5.91734,4.33913,3.73873,"Ind1_75DA24h_dedup_peak_369"
"370","chr1",3154227,3154332,106,3154330,7,4.45106,3.64886,2.41217,"Ind1_75DA24h_dedup_peak_370"
"371","chr1",3162940,3163252,313,3162988,20,12.9092,6.28025,10.27716,"Ind1_75DA24h_dedup_peak_371"
"372","chr1",3165457,3165681,225,3165542,17,9.6865,5.15266,7.22199,"Ind1_75DA24h_dedup_peak_372"
"373","chr1",3165758,3165861,104,3165790,14,6.734,4.05112,4.47984,"Ind1_75DA24h_dedup_peak_373"
"374","chr1",3170647,3171425,779,3170747,25,15.28555,6.41924,12.54109,"Ind1_75DA24h_dedup_peak_374"
"375","chr1",3180931,3181988,1058,3181387,116,100.4753,15.65331,95.77039,"Ind1_75DA24h_dedup_peak_375"
"376","chr1",3194552,3194679,128,3194576,10,4.30712,3.20022,2.27942,"Ind1_75DA24h_dedup_peak_376"
"377","chr1",3206469,3206673,205,3206546,11,7.27398,4.86746,4.96724,"Ind1_75DA24h_dedup_peak_377"
"378","chr1",3211772,3211872,101,3211799,12,8.30391,5.3215,5.92567,"Ind1_75DA24h_dedup_peak_378"
"379","chr1",3216872,3216995,124,3216917,9,4.64899,3.53146,2.59399,"Ind1_75DA24h_dedup_peak_379"
"380","chr1",3220329,3220439,111,3220412,8,4.34333,3.46164,2.31288,"Ind1_75DA24h_dedup_peak_380"
"381","chr1",3229483,3229569,87,3229556,9,5.54351,4.09973,3.39097,"Ind1_75DA24h_dedup_peak_381"
"382","chr1",3241484,3241568,85,3241505,11,6.57089,4.43077,4.32666,"Ind1_75DA24h_dedup_peak_382"
"383","chr1",3255947,3256028,82,3255994,6,3.72481,3.26512,1.79337,"Ind1_75DA24h_dedup_peak_383"
"384","chr1",3270559,3270881,323,3270863,12,5.39834,3.58702,3.25591,"Ind1_75DA24h_dedup_peak_384"
"385","chr1",3273568,3273677,110,3273660,13,5.44123,3.48547,3.2957,"Ind1_75DA24h_dedup_peak_385"
"386","chr1",3290999,3291176,178,3291123,18,8.32006,4.28738,5.93873,"Ind1_75DA24h_dedup_peak_386"
"387","chr1",3292126,3292670,545,3292616,26,14.91199,6.04669,12.18193,"Ind1_75DA24h_dedup_peak_387"
"388","chr1",3299467,3299963,497,3299785,13,9.39477,5.79289,6.95877,"Ind1_75DA24h_dedup_peak_388"
"389","chr1",3310766,3310999,234,3310804,16,7.06073,3.94249,4.78659,"Ind1_75DA24h_dedup_peak_389"
"390","chr1",3313016,3313459,444,3313304,57,47.88989,12.71247,44.0974,"Ind1_75DA24h_dedup_peak_390"
"391","chr1",3320023,3320126,104,3320050,14,6.8557,4.11764,4.59399,"Ind1_75DA24h_dedup_peak_391"
"392","chr1",3320684,3320889,206,3320785,22,13.30252,6.0588,10.64441,"Ind1_75DA24h_dedup_peak_392"
"393","chr1",3321679,3321828,150,3321759,13,5.79485,3.6771,3.62479,"Ind1_75DA24h_dedup_peak_393"
"394","chr1",3336799,3337146,348,3336912,9,4.69378,3.55966,2.63524,"Ind1_75DA24h_dedup_peak_394"
"395","chr1",3349146,3349479,334,3349296,41,27.61881,8.42552,24.41295,"Ind1_75DA24h_dedup_peak_395"
"396","chr1",3352536,3352662,127,3352607,24,11.493,4.86559,8.93281,"Ind1_75DA24h_dedup_peak_396"
"397","chr1",3366270,3366351,82,3366297,11,5.9151,4.03026,3.73685,"Ind1_75DA24h_dedup_peak_397"
"398","chr1",3369900,3370082,183,3369988,17,12.62413,6.82515,10.00416,"Ind1_75DA24h_dedup_peak_398"
"399","chr1",3378673,3378785,113,3378720,12,5.48456,3.63578,3.33602,"Ind1_75DA24h_dedup_peak_399"
"400","chr1",3379293,3379701,409,3379545,18,9.70266,4.98058,7.23757,"Ind1_75DA24h_dedup_peak_400"
"401","chr1",3393385,3393716,332,3393619,14,9.10892,5.41149,6.68757,"Ind1_75DA24h_dedup_peak_401"
"402","chr1",3393916,3393994,79,3393959,8,4.08637,3.29579,2.0763,"Ind1_75DA24h_dedup_peak_402"
"403","chr1",3394376,3394463,88,3394393,13,8.64114,5.33112,6.24365,"Ind1_75DA24h_dedup_peak_403"
"404","chr1",3408488,3409151,664,3408600,25,12.62952,5.20409,10.00924,"Ind1_75DA24h_dedup_peak_404"
"405","chr1",3426986,3427096,111,3427025,18,8.65812,4.45264,6.25987,"Ind1_75DA24h_dedup_peak_405"
"406","chr1",3440328,3440409,82,3440335,5,3.24724,3.01416,1.36198,"Ind1_75DA24h_dedup_peak_406"
"407","chr1",3453243,3453541,299,3453341,14,8.20352,4.87858,5.84523,"Ind1_75DA24h_dedup_peak_407"
"408","chr1",3454284,3454406,123,3454326,14,7.69852,4.58849,5.36834,"Ind1_75DA24h_dedup_peak_408"
"409","chr1",3454658,3454823,166,3454795,10,4.49452,3.31187,2.45209,"Ind1_75DA24h_dedup_peak_409"
"410","chr1",3470874,3471050,177,3470907,21,5.87114,2.94189,3.69603,"Ind1_75DA24h_dedup_peak_410"
"411","chr1",3471665,3472118,454,3471883,30,11.00499,3.98982,8.46664,"Ind1_75DA24h_dedup_peak_411"
"412","chr1",3473979,3474188,210,3474024,25,7.25792,3.15361,4.95209,"Ind1_75DA24h_dedup_peak_412"
"413","chr1",3478319,3478430,112,3478388,20,7.31527,3.59304,5.00632,"Ind1_75DA24h_dedup_peak_413"
"414","chr1",3490448,3490524,77,3490454,11,3.61518,2.70782,1.69456,"Ind1_75DA24h_dedup_peak_414"
"415","chr1",3491928,3492274,347,3492072,24,10.65705,4.51418,8.14646,"Ind1_75DA24h_dedup_peak_415"
"416","chr1",3501684,3501778,95,3501734,22,5.49321,2.7437,3.34399,"Ind1_75DA24h_dedup_peak_416"
"417","chr1",3502004,3502236,233,3502073,109,87.06392,13.43357,82.50276,"Ind1_75DA24h_dedup_peak_417"
"418","chr1",3510391,3510548,158,3510435,15,6.03872,3.55643,3.8397,"Ind1_75DA24h_dedup_peak_418"
"419","chr1",3510767,3511158,392,3510907,19,8.99532,4.46781,6.57988,"Ind1_75DA24h_dedup_peak_419"
"420","chr1",3567572,3567705,134,3567632,17,6.87305,3.72548,4.61018,"Ind1_75DA24h_dedup_peak_420"
"421","chr1",3583284,3583914,631,3583576,100,79.24618,13.06825,74.79705,"Ind1_75DA24h_dedup_peak_421"
"422","chr1",3585042,3586327,1286,3585678,55,31.97356,7.42902,28.62927,"Ind1_75DA24h_dedup_peak_422"
"423","chr1",3602455,3602549,95,3602511,25,13.50268,5.5888,10.83685,"Ind1_75DA24h_dedup_peak_423"
"424","chr1",3611650,3611854,205,3611694,27,11.68913,4.54646,9.11997,"Ind1_75DA24h_dedup_peak_424"
"425","chr1",3613549,3613664,116,3613627,31,15.52725,5.47511,12.77333,"Ind1_75DA24h_dedup_peak_425"
"426","chr1",3613817,3613967,151,3613894,38,21.66707,6.68562,18.66545,"Ind1_75DA24h_dedup_peak_426"
"427","chr1",3614920,3615018,99,3614968,19,7.21744,3.65576,4.91398,"Ind1_75DA24h_dedup_peak_427"
"428","chr1",3619155,3619380,226,3619322,13,8.5915,5.30093,6.19647,"Ind1_75DA24h_dedup_peak_428"
"429","chr1",3621195,3621317,123,3621205,14,6.50713,3.92818,4.26681,"Ind1_75DA24h_dedup_peak_429"
"430","chr1",3624315,3624451,137,3624396,14,7.01254,4.20392,4.74115,"Ind1_75DA24h_dedup_peak_430"
"431","chr1",3624719,3624988,270,3624835,32,24.33038,9.16222,21.23779,"Ind1_75DA24h_dedup_peak_431"
"432","chr1",3625443,3625804,362,3625683,28,19.70109,7.90399,16.77609,"Ind1_75DA24h_dedup_peak_432"
"433","chr1",3633591,3633753,163,3633622,10,6.09771,4.29888,3.88249,"Ind1_75DA24h_dedup_peak_433"
"434","chr1",3640656,3640738,83,3640695,11,5.67987,3.88868,3.5177,"Ind1_75DA24h_dedup_peak_434"
"435","chr1",3643717,3644271,555,3643937,17,11.23493,6.01518,8.68615,"Ind1_75DA24h_dedup_peak_435"
"436","chr1",3645480,3645582,103,3645521,11,6.22001,4.21549,3.99717,"Ind1_75DA24h_dedup_peak_436"
"437","chr1",3650093,3650170,78,3650130,16,9.27169,5.11259,6.84203,"Ind1_75DA24h_dedup_peak_437"
"438","chr1",3652580,3652910,331,3652739,17,11.19564,5.99272,8.64871,"Ind1_75DA24h_dedup_peak_438"
"439","chr1",3668988,3669078,91,3669051,15,7.72646,4.43768,5.39479,"Ind1_75DA24h_dedup_peak_439"
"440","chr1",3671903,3672056,154,3671958,17,8.03969,4.29351,5.69055,"Ind1_75DA24h_dedup_peak_440"
"441","chr1",3691934,3692146,213,3692035,24,13.1812,5.61759,10.53752,"Ind1_75DA24h_dedup_peak_441"
"442","chr1",3694122,3694767,646,3694414,20,9.07604,4.36327,6.65627,"Ind1_75DA24h_dedup_peak_442"
"443","chr1",3703409,3703566,158,3703540,15,6.87451,3.98339,4.61156,"Ind1_75DA24h_dedup_peak_443"
"444","chr1",3723358,3723467,110,3723374,11,4.21002,3.03557,2.18999,"Ind1_75DA24h_dedup_peak_444"
"445","chr1",3724546,3724623,78,3724557,14,6.97282,4.18201,4.70394,"Ind1_75DA24h_dedup_peak_445"
"446","chr1",3728203,3728285,83,3728215,13,5.18975,3.35135,3.06167,"Ind1_75DA24h_dedup_peak_446"
"447","chr1",3745992,3746111,120,3746052,10,4.61517,3.38424,2.56311,"Ind1_75DA24h_dedup_peak_447"
"448","chr1",3746509,3746631,123,3746585,12,6.12513,4.00416,3.90827,"Ind1_75DA24h_dedup_peak_448"
"449","chr1",3746873,3746962,90,3746917,10,4.66737,3.41567,2.61101,"Ind1_75DA24h_dedup_peak_449"
"450","chr1",3747140,3747465,326,3747420,16,9.88301,5.45608,7.40951,"Ind1_75DA24h_dedup_peak_450"
"451","chr1",3754900,3755031,132,3754920,6,4.99812,4.08502,2.88296,"Ind1_75DA24h_dedup_peak_451"
"452","chr1",3763604,3763694,91,3763650,10,7.01012,4.87585,4.7389,"Ind1_75DA24h_dedup_peak_452"
"453","chr1",3772440,3772684,245,3772624,20,9.77193,4.68728,7.30362,"Ind1_75DA24h_dedup_peak_453"
"454","chr1",3786914,3787045,132,3786964,9,3.90011,3.066,1.95151,"Ind1_75DA24h_dedup_peak_454"
"455","chr1",3790392,3790709,318,3790482,21,14.48144,6.90345,11.77614,"Ind1_75DA24h_dedup_peak_455"
"456","chr1",3796170,3796684,515,3796607,44,43.41663,15.01919,39.74226,"Ind1_75DA24h_dedup_peak_456"
"457","chr1",3801546,3801704,159,3801586,12,9.90204,6.31714,7.42745,"Ind1_75DA24h_dedup_peak_457"
"458","chr1",3811409,3811527,119,3811426,8,6.13181,4.6166,3.91445,"Ind1_75DA24h_dedup_peak_458"
"459","chr1",3816645,3816755,111,3816668,10,7.04854,4.90021,4.77496,"Ind1_75DA24h_dedup_peak_459"
"460","chr1",3823027,3823130,104,3823097,8,4.58423,3.61768,2.53447,"Ind1_75DA24h_dedup_peak_460"
"461","chr1",3824814,3825166,353,3824951,9,5.2434,3.90808,3.1116,"Ind1_75DA24h_dedup_peak_461"
"462","chr1",3828255,3828339,85,3828287,9,6.17982,4.50728,3.95955,"Ind1_75DA24h_dedup_peak_462"
