"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"291","chr1",16613278,16613894,617,16613574,32,30.92196,12.7182,26.63924,"NA_peak_291"
"292","chr1",16621101,16621272,172,16621183,18,15.18237,8.09571,11.62003,"NA_peak_292"
"293","chr1",16644623,16644824,202,16644679,13,9.27253,5.71761,6.09386,"NA_peak_293"
"294","chr1",16666515,16667355,841,16667237,47,43.43618,13.9033,38.74372,"NA_peak_294"
"295","chr1",16675127,16675352,226,16675195,17,18.24032,10.21329,14.5133,"NA_peak_295"
"296","chr1",16703843,16703984,142,16703913,15,12.57322,7.29115,9.16528,"NA_peak_296"
"297","chr1",16709713,16709907,195,16709871,10,8.06519,5.54218,4.98616,"NA_peak_297"
"298","chr1",16732443,16732640,198,16732575,17,17.69844,9.89234,13.99906,"NA_peak_298"
"299","chr1",16740111,16741146,1036,16740257,54,50.26231,14.73754,45.4018,"NA_peak_299"
"300","chr1",16867065,16867362,298,16867313,12,13.00285,8.17164,9.56826,"NA_peak_300"
"301","chr1",16872591,16873171,581,16872850,20,20.1444,10.51322,16.32329,"NA_peak_301"
"302","chr1",16889446,16889711,266,16889604,11,11.8779,7.66551,8.51293,"NA_peak_302"
"303","chr1",16895714,16896631,918,16896043,50,46.66693,14.42711,41.89058,"NA_peak_303"
"304","chr1",16904792,16905253,462,16904905,35,38.82202,16.12498,34.26604,"NA_peak_304"
"305","chr1",16913840,16914471,632,16914038,40,41.68681,15.68618,37.04141,"NA_peak_305"
"306","chr1",16945772,16945997,226,16945800,6,5.32172,4.28045,2.52976,"NA_peak_306"
"307","chr1",17011784,17012077,294,17012017,8,7.29922,5.33754,4.29369,"NA_peak_307"
"308","chr1",17054032,17054339,308,17054196,28,30.86605,14.20205,26.58513,"NA_peak_308"
"309","chr1",17128514,17128687,174,17128585,10,9.2751,6.28678,6.09552,"NA_peak_309"
"310","chr1",17155444,17155868,425,17155627,21,25.55595,13.40079,21.48704,"NA_peak_310"
"311","chr1",17212887,17213054,168,17212991,6,5.10688,4.15142,2.3382,"NA_peak_311"
"312","chr1",17233839,17234039,201,17233929,15,15.685,9.17774,12.09337,"NA_peak_312"
"313","chr1",17271013,17271209,197,17271144,5,5.47107,4.32414,2.66276,"NA_peak_313"
"314","chr1",17406193,17406384,192,17406295,14,15.20593,9.10168,11.64109,"NA_peak_314"
"315","chr1",17439706,17440024,319,17439861,9,8.65903,6.04448,5.53103,"NA_peak_315"
"316","chr1",17475824,17476017,194,17475932,7,8.04811,5.76552,4.97061,"NA_peak_316"
"317","chr1",17494301,17494473,173,17494397,6,7.42378,5.36218,4.3972,"NA_peak_317"
"318","chr1",17540066,17540228,163,17540175,7,6.66093,5.0287,3.71417,"NA_peak_318"
"319","chr1",17554166,17554315,150,17554238,10,10.20542,6.83261,6.95715,"NA_peak_319"
"320","chr1",17569756,17570284,529,17569807,7,6.45832,4.91103,3.53141,"NA_peak_320"
"321","chr1",17588182,17588518,337,17588329,11,9.5435,6.28754,6.34466,"NA_peak_321"
"322","chr1",17618226,17618376,151,17618289,16,15.93225,9.08888,12.3267,"NA_peak_322"
"323","chr1",17819146,17819450,305,17819236,9,11.18809,7.37577,7.87046,"NA_peak_323"
"324","chr1",18182776,18182964,189,18182920,5,6.06117,4.59616,3.16979,"NA_peak_324"
"325","chr1",18480713,18480932,220,18480816,12,14.17133,8.80457,10.66741,"NA_peak_325"
"326","chr1",18597390,18597679,290,18597568,7,7.83721,5.66183,4.77737,"NA_peak_326"
"327","chr1",18902634,18903049,416,18902907,14,12.38467,7.4151,8.9886,"NA_peak_327"
"328","chr1",18956780,18956968,189,18956866,22,23.95231,12.17268,19.95397,"NA_peak_328"
"329","chr1",19140938,19141206,269,19141036,6,7.42378,5.36218,4.3972,"NA_peak_329"
"330","chr1",19210069,19210490,422,19210361,22,24.51893,12.50918,20.49539,"NA_peak_330"
"331","chr1",19251719,19252002,284,19251770,7,6.73159,5.06919,3.7781,"NA_peak_331"
"332","chr1",19311807,19312341,535,19312228,21,18.93551,9.47659,15.17282,"NA_peak_332"
"333","chr1",19445957,19446107,151,19446102,5,5.09897,4.13482,2.33152,"NA_peak_333"
"334","chr1",19469563,19469995,433,19469610,7,7.45346,5.46523,4.42449,"NA_peak_334"
"335","chr1",19484519,19484671,153,19484612,8,5.76189,4.38027,2.92166,"NA_peak_335"
"336","chr1",19485707,19486042,336,19485844,10,8.15102,5.59592,5.06498,"NA_peak_336"
"337","chr1",19596703,19597033,331,19596853,22,26.82642,13.84913,22.70437,"NA_peak_337"
"338","chr1",19653797,19654014,218,19653915,10,9.35173,6.33277,6.16739,"NA_peak_338"
"339","chr1",19659769,19660054,286,19659945,12,11.81391,7.48419,8.45478,"NA_peak_339"
"340","chr1",19715659,19715871,213,19715762,15,17.74367,10.34666,14.04258,"NA_peak_340"
"341","chr1",19882210,19882476,267,19882305,23,26.93786,13.61772,22.81159,"NA_peak_341"
"342","chr1",19912288,19912432,145,19912334,5,6.06117,4.59616,3.16979,"NA_peak_342"
"343","chr1",20124620,20124766,147,20124681,7,8.33303,5.90061,5.23119,"NA_peak_343"
"344","chr1",20265519,20265647,129,20265570,7,8.04811,5.76552,4.97061,"NA_peak_344"
"345","chr1",20358797,20358964,168,20358903,9,9.49717,6.52024,6.3013,"NA_peak_345"
"346","chr1",20377029,20377162,134,20377096,4,4.2116,3.57075,1.60811,"NA_peak_346"
"347","chr1",20507848,20508253,406,20508122,11,11.82221,7.63453,8.46206,"NA_peak_347"
"348","chr1",20575320,20575448,129,20575386,12,13.81974,8.61913,10.33632,"NA_peak_348"
"349","chr1",20613857,20614053,197,20613949,13,14.13298,8.66186,10.63056,"NA_peak_349"
"350","chr1",20633737,20633975,239,20633926,11,11.44962,7.42445,8.11534,"NA_peak_350"
"351","chr1",20661371,20661791,421,20661532,44,49.12155,18.18923,44.28649,"NA_peak_351"
"352","chr1",20696556,20697232,677,20696684,13,11.93126,7.35996,8.56243,"NA_peak_352"
"353","chr1",20726555,20726698,144,20726591,5,4.07087,3.54501,1.48791,"NA_peak_353"
"354","chr1",20732913,20733321,409,20733183,10,8.51373,5.82172,5.3982,"NA_peak_354"
"355","chr1",20786731,20787041,311,20786825,14,13.6037,8.15816,10.13293,"NA_peak_355"
"356","chr1",21150002,21150169,168,21150013,4,4.76469,3.83013,2.03329,"NA_peak_356"
"357","chr1",21176670,21177213,544,21177032,16,17.10612,9.78701,13.4376,"NA_peak_357"
"358","chr1",21183611,21183738,128,21183669,4,4.34493,3.63676,1.72215,"NA_peak_358"
"359","chr1",21261889,21262153,265,21262073,13,10.90881,6.73051,7.6102,"NA_peak_359"
"360","chr1",21324641,21324843,203,21324815,10,8.80852,6.00339,5.66817,"NA_peak_360"
"361","chr1",21345221,21345865,645,21345614,17,16.62386,9.24662,12.98175,"NA_peak_361"
"362","chr1",21368633,21368799,167,21368698,12,13.61956,8.51157,10.14724,"NA_peak_362"
"363","chr1",21439886,21440182,297,21440119,14,13.84236,8.30159,10.35691,"NA_peak_363"
"364","chr1",21574169,21574345,177,21574307,14,14.04053,8.42001,10.54385,"NA_peak_364"
"365","chr1",21586921,21587225,305,21587078,13,12.89831,7.94367,9.47078,"NA_peak_365"
"366","chr1",21590167,21590293,127,21590196,7,6.09002,4.69145,3.19726,"NA_peak_366"
"367","chr1",21607876,21608137,262,21608052,16,15.11283,8.59269,11.55336,"NA_peak_367"
"368","chr1",21638843,21639012,170,21638892,9,8.21036,5.7782,5.12032,"NA_peak_368"
"369","chr1",21783056,21783352,297,21783168,12,10.04551,6.4063,6.80841,"NA_peak_369"
"370","chr1",21783580,21783803,224,21783692,25,26.71019,12.8126,22.59241,"NA_peak_370"
"371","chr1",21869902,21870090,189,21869936,8,6.6565,4.94617,3.71029,"NA_peak_371"
"372","chr1",21896815,21897034,220,21896932,22,18.71609,9.04131,14.96495,"NA_peak_372"
"373","chr1",21901553,21901701,149,21901614,12,8.23986,5.28179,5.14655,"NA_peak_373"
"374","chr1",21911562,21911706,145,21911622,8,6.28826,4.71565,3.37678,"NA_peak_374"
"375","chr1",21920636,21920841,206,21920798,10,9.12591,6.19678,5.95694,"NA_peak_375"
"376","chr1",21931223,21931385,163,21931247,10,7.36584,5.10128,4.35346,"NA_peak_376"
"377","chr1",21943046,21943266,221,21943073,8,7.65432,5.54654,4.6087,"NA_peak_377"
"378","chr1",21951235,21951394,160,21951271,4,4.24407,3.58703,1.63538,"NA_peak_378"
"379","chr1",21968761,21968986,226,21968811,9,8.31768,5.84255,5.21785,"NA_peak_379"
"380","chr1",21974717,21974919,203,21974825,9,9.30513,6.41396,6.12338,"NA_peak_380"
"381","chr1",22025372,22025727,356,22025470,11,11.20037,7.28134,7.88159,"NA_peak_381"
"382","chr1",22025863,22025997,135,22025893,6,5.2663,4.24745,2.48098,"NA_peak_382"
"383","chr1",22031622,22031757,136,22031737,6,7.0313,5.18735,4.05039,"NA_peak_383"
"384","chr1",22052563,22052800,238,22052615,21,22.80541,11.80217,18.85961,"NA_peak_384"
"385","chr1",22105748,22105880,133,22105843,6,6.77879,5.06804,3.82014,"NA_peak_385"
"386","chr1",22114661,22114884,224,22114731,6,5.61809,4.45347,2.79241,"NA_peak_386"
"387","chr1",22342078,22342458,381,22342179,15,15.74206,9.21131,12.1465,"NA_peak_387"
"388","chr1",22383886,22384035,150,22383953,6,6.63767,4.99905,3.69237,"NA_peak_388"
"389","chr1",22389029,22389271,243,22389131,7,7.19366,5.32652,4.19792,"NA_peak_389"
"390","chr1",22416621,22416794,174,22416674,8,5.76189,4.38027,2.92166,"NA_peak_390"
"391","chr1",22418889,22419260,372,22418956,13,11.46878,7.07633,8.13276,"NA_peak_391"
"392","chr1",22420574,22420741,168,22420671,20,20.31247,10.6145,16.48397,"NA_peak_392"
"393","chr1",22451760,22452043,284,22451852,15,14.35793,8.38338,10.84239,"NA_peak_393"
"394","chr1",22465416,22465568,153,22465459,4,4.76469,3.83013,2.03329,"NA_peak_394"
"395","chr1",22662354,22662684,331,22662613,7,6.42584,4.89195,3.50061,"NA_peak_395"
"396","chr1",22685758,22686040,283,22685937,8,8.79513,6.17519,5.65562,"NA_peak_396"
"397","chr1",22704560,22704901,342,22704687,7,7.32085,5.39498,4.31133,"NA_peak_397"
"398","chr1",22765966,22766142,177,22766067,6,5.29386,4.26389,2.50498,"NA_peak_398"
"399","chr1",22841270,22841399,130,22841335,6,5.88193,4.6023,3.02654,"NA_peak_399"
"400","chr1",23019285,23019751,467,23019339,16,18.2319,10.43593,14.50568,"NA_peak_400"
"401","chr1",23168608,23168934,327,23168808,8,9.00865,6.28478,5.84918,"NA_peak_401"
"402","chr1",23177744,23177945,202,23177843,13,16.57647,9.95295,12.93702,"NA_peak_402"
"403","chr1",23188950,23189120,171,23189025,8,8.79513,6.17519,5.65562,"NA_peak_403"
"404","chr1",23344208,23344819,612,23344521,31,35.04364,15.5263,30.61126,"NA_peak_404"
"405","chr1",23368153,23369202,1050,23368333,30,27.4654,11.46995,23.31664,"NA_peak_405"
"406","chr1",23394500,23394683,184,23394508,6,4.74733,3.92934,2.03329,"NA_peak_406"
"407","chr1",23403789,23404097,309,23403919,26,30.02866,14.43528,25.77879,"NA_peak_407"
"408","chr1",23417811,23417959,149,23417894,5,5.77224,4.46733,2.92937,"NA_peak_408"
"409","chr1",23479114,23479322,209,23479181,14,13.6037,8.15816,10.13293,"NA_peak_409"
"410","chr1",23484175,23484769,595,23484580,17,15.39236,8.49778,11.8181,"NA_peak_410"
"411","chr1",23554590,23555144,555,23555112,16,12.58923,7.0526,9.18051,"NA_peak_411"
"412","chr1",23559447,23559642,196,23559589,19,14.83268,7.61477,11.29049,"NA_peak_412"
"413","chr1",23691682,23692056,375,23691771,13,14.37875,8.80023,10.86265,"NA_peak_413"
"414","chr1",23743056,23743480,425,23743376,8,7.33312,5.35773,4.32281,"NA_peak_414"
"415","chr1",23743831,23744095,265,23743948,6,5.23903,4.23114,2.4571,"NA_peak_415"
"416","chr1",23778456,23778599,144,23778537,8,8.59369,6.06936,5.47071,"NA_peak_416"
"417","chr1",23790936,23791115,180,23790957,5,4.29826,3.68327,1.68355,"NA_peak_417"
"418","chr1",23800689,23800957,269,23800885,14,11.84301,7.08148,8.4806,"NA_peak_418"
"419","chr1",23825386,23825573,188,23825474,12,13.8882,8.65559,10.40076,"NA_peak_419"
"420","chr1",23838565,23838728,164,23838636,11,12.93941,8.23358,9.50977,"NA_peak_420"
"421","chr1",23852837,23853066,230,23852892,5,5.3917,4.2849,2.59253,"NA_peak_421"
"422","chr1",23868070,23868197,128,23868151,5,6.06117,4.59616,3.16979,"NA_peak_422"
"423","chr1",23959133,23960020,888,23959755,17,17.52655,9.78979,13.83552,"NA_peak_423"
"424","chr1",23980092,23980539,448,23980396,20,24.2874,12.94192,20.2736,"NA_peak_424"
"425","chr1",24018864,24019026,163,24018931,9,9.30513,6.41396,6.12338,"NA_peak_425"
"426","chr1",24070933,24071077,145,24070979,9,8.5805,5.99841,5.45932,"NA_peak_426"
"427","chr1",24150366,24150713,348,24150601,9,8.31768,5.84255,5.21785,"NA_peak_427"
"428","chr1",24151264,24151540,277,24151445,12,11.95419,7.56722,8.58375,"NA_peak_428"
"429","chr1",24392265,24392460,196,24392328,4,4.24407,3.58703,1.63538,"NA_peak_429"
"430","chr1",24415517,24415821,305,24415668,27,25.99773,11.67761,21.90942,"NA_peak_430"
"431","chr1",24417082,24417238,157,24417174,12,8.4654,5.42175,5.35365,"NA_peak_431"
"432","chr1",24502792,24503070,279,24502903,13,14.97448,9.12833,11.42358,"NA_peak_432"
"433","chr1",24642851,24643297,447,24643097,40,45.97101,18.15786,41.21129,"NA_peak_433"
"434","chr1",24683625,24683915,291,24683773,24,29.46886,14.77086,25.24134,"NA_peak_434"
"435","chr1",24694373,24694745,373,24694474,15,15.40717,9.01349,11.83156,"NA_peak_435"
"436","chr1",24744961,24745514,554,24745197,71,78.72843,21.81861,73.50714,"NA_peak_436"
"437","chr1",24848109,24848536,428,24848365,9,10.49954,7.0456,7.22806,"NA_peak_437"
"438","chr1",25022566,25022747,182,25022630,7,5.68611,4.44314,2.85214,"NA_peak_438"
"439","chr1",25200138,25200334,197,25200293,6,6.29344,4.82395,3.38124,"NA_peak_439"
"440","chr1",25232154,25232643,490,25232543,12,12.19693,7.70979,8.81207,"NA_peak_440"
"441","chr1",25239726,25240212,487,25239799,15,15.35303,8.98135,11.78013,"NA_peak_441"
"442","chr1",25247384,25247963,580,25247594,24,26.98439,13.32075,22.85609,"NA_peak_442"
"443","chr1",25337889,25338618,730,25338274,16,16.08792,9.18245,12.47472,"NA_peak_443"
"444","chr1",25430709,25430874,166,25430783,17,17.08744,9.52644,13.41953,"NA_peak_444"
"445","chr1",25543599,25543734,136,25543661,5,4.69131,3.91214,2.01353,"NA_peak_445"
"446","chr1",25616339,25616684,346,25616564,24,22.66578,10.73946,18.72761,"NA_peak_446"
"447","chr1",25695170,25695373,204,25695271,13,12.70921,7.83075,9.29278,"NA_peak_447"
"448","chr1",25699648,25699793,146,25699697,11,9.68122,6.37239,6.47202,"NA_peak_448"
"449","chr1",25727753,25728438,686,25727883,28,27.15283,11.99929,23.01675,"NA_peak_449"
"450","chr1",25784697,25784901,205,25784759,10,9.54963,6.45075,6.34999,"NA_peak_450"
"451","chr1",25819793,25820121,329,25819881,16,14.59001,8.27385,11.06078,"NA_peak_451"
"452","chr1",25859365,25859572,208,25859465,12,12.94502,8.13914,9.51418,"NA_peak_452"
"453","chr1",25875480,25875695,216,25875654,8,8.00862,5.74913,4.93373,"NA_peak_453"
"454","chr1",25906381,25906604,224,25906435,12,10.59182,6.74414,7.31477,"NA_peak_454"
"455","chr1",25998052,25998429,378,25998187,24,25.63422,12.51574,21.56187,"NA_peak_455"
"456","chr1",26017737,26017932,196,26017818,19,15.11998,7.78424,11.55984,"NA_peak_456"
"457","chr1",26021721,26022156,436,26021754,13,9.20072,5.67344,6.0275,"NA_peak_457"
"458","chr1",26036073,26036211,139,26036092,10,7.09091,4.92708,4.10327,"NA_peak_458"
"459","chr1",26036494,26036762,269,26036505,10,7.1354,4.95528,4.14463,"NA_peak_459"
"460","chr1",26066940,26067109,170,26067030,16,15.11283,8.59269,11.55336,"NA_peak_460"
"461","chr1",26083350,26083489,140,26083389,5,5.09897,4.13482,2.33152,"NA_peak_461"
"462","chr1",26094140,26094638,499,26094394,22,22.55249,11.33422,18.61882,"NA_peak_462"
"463","chr1",26102225,26102471,247,26102283,5,5.86589,4.51,3.01299,"NA_peak_463"
"464","chr1",26111540,26111891,352,26111687,20,21.66052,11.42142,17.76862,"NA_peak_464"
"465","chr1",26159131,26159572,442,26159364,11,9.71632,6.39396,6.50451,"NA_peak_465"
"466","chr1",26164337,26164502,166,26164395,6,5.18535,4.19889,2.40893,"NA_peak_466"
"467","chr1",26169752,26169982,231,26169890,14,12.98311,7.78171,9.55034,"NA_peak_467"
"468","chr1",26233828,26234541,714,26234037,28,29.20988,13.21521,24.99218,"NA_peak_468"
"469","chr1",26276340,26276496,157,26276438,18,14.52375,7.69967,10.99873,"NA_peak_469"
"470","chr1",26279863,26280193,331,26279999,20,15.04269,7.47139,11.48763,"NA_peak_470"
"471","chr1",26284865,26285012,148,26284964,14,10.75157,6.4087,7.46346,"NA_peak_471"
"472","chr1",26306497,26306791,295,26306669,17,19.24504,10.79714,15.4679,"NA_peak_472"
"473","chr1",26321615,26321772,158,26321691,9,8.39094,5.88625,5.28537,"NA_peak_473"
"474","chr1",26378450,26378656,207,26378507,6,7.42378,5.36218,4.3972,"NA_peak_474"
"475","chr1",26410271,26410513,243,26410317,6,6.59219,4.97647,3.65113,"NA_peak_475"
"476","chr1",26432089,26432396,308,26432193,22,25.20055,12.91069,21.14701,"NA_peak_476"
"477","chr1",26473058,26473250,193,26473166,9,8.46564,5.93061,5.35365,"NA_peak_477"
"478","chr1",26500309,26500455,147,26500421,7,6.36191,4.85423,3.44346,"NA_peak_478"
"479","chr1",26500613,26500757,145,26500753,6,5.43625,4.34802,2.63132,"NA_peak_479"
"480","chr1",26531258,26531419,162,26531350,12,10.31104,6.57088,7.05575,"NA_peak_480"
"481","chr1",26620400,26621071,672,26620611,10,8.80852,6.00339,5.66817,"NA_peak_481"
"482","chr1",26621219,26621555,337,26621505,8,6.57404,4.8949,3.63577,"NA_peak_482"
"483","chr1",26635897,26636080,184,26636021,8,8.4971,6.01779,5.38289,"NA_peak_483"
"484","chr1",26677592,26677743,152,26677660,10,11.21113,7.38645,7.89127,"NA_peak_484"
"485","chr1",26693158,26693284,127,26693231,14,10.50262,6.25586,7.23098,"NA_peak_485"
"486","chr1",26695476,26695787,312,26695547,14,10.23876,6.09438,6.98867,"NA_peak_486"
"487","chr1",26723504,26723855,352,26723732,13,13.7273,8.4299,10.24885,"NA_peak_487"
"488","chr1",26744106,26744335,230,26744215,18,21.41627,11.80177,17.5359,"NA_peak_488"
"489","chr1",26771672,26771912,241,26771722,9,10.13666,6.86132,6.89365,"NA_peak_489"
"490","chr1",26787814,26788380,567,26787889,8,7.23244,5.29762,4.23289,"NA_peak_490"
"491","chr1",26864822,26865400,579,26865178,29,30.0888,13.36143,25.83687,"NA_peak_491"
"492","chr1",26890092,26890347,256,26890321,10,10.60094,7.05535,7.32291,"NA_peak_492"
"493","chr1",26900088,26900381,294,26900127,5,5.86589,4.51,3.01299,"NA_peak_493"
"494","chr1",26921534,26922001,468,26921794,18,19.37768,10.62745,15.59387,"NA_peak_494"
"495","chr1",26997786,26997932,147,26997854,8,5.38498,4.13721,2.5867,"NA_peak_495"
"496","chr1",26999515,26999724,210,26999649,13,11.25178,6.94256,7.93014,"NA_peak_496"
"497","chr1",27012871,27013313,443,27012994,20,20.03421,10.44676,16.21885,"NA_peak_497"
"498","chr1",27099365,27099563,199,27099498,7,5.89457,4.57221,3.03774,"NA_peak_498"
"499","chr1",27111970,27112428,459,27112288,20,20.25607,10.58053,16.43062,"NA_peak_499"
"500","chr1",27118931,27119139,209,27119024,6,5.88193,4.6023,3.02654,"NA_peak_500"
"501","chr1",27154874,27155221,348,27155097,9,8.17525,5.75707,5.08752,"NA_peak_501"
"502","chr1",27234326,27234748,423,27234596,23,26.13003,13.14389,22.03695,"NA_peak_502"
"503","chr1",27299452,27299812,361,27299679,19,18.06686,9.55663,14.34874,"NA_peak_503"
"504","chr1",27321950,27322462,513,27322125,21,20.60373,10.48048,16.76174,"NA_peak_504"
"505","chr1",27349881,27350022,142,27349946,8,6.02567,4.54907,3.15457,"NA_peak_505"
"506","chr1",27351224,27351440,217,27351364,13,11.39546,7.03118,8.06411,"NA_peak_506"
"507","chr1",27490057,27490630,574,27490208,17,18.24032,10.21329,14.5133,"NA_peak_507"
"508","chr1",27504655,27504960,306,27504734,8,8.95406,6.25702,5.79823,"NA_peak_508"
"509","chr1",27525512,27525728,217,27525620,20,16.21384,8.15329,12.59338,"NA_peak_509"
"510","chr1",27536898,27537049,152,27536914,11,10.65116,6.95939,7.36952,"NA_peak_510"
"511","chr1",27542680,27543044,365,27542690,9,7.447,5.31032,4.41868,"NA_peak_511"
"512","chr1",27557350,27557492,143,27557399,11,9.0922,6.00755,5.92708,"NA_peak_512"
"513","chr1",27568430,27568753,324,27568562,22,20.50074,10.10085,16.66316,"NA_peak_513"
"514","chr1",27575995,27576134,140,27576041,13,10.87571,6.71002,7.57928,"NA_peak_514"
"515","chr1",27599195,27599413,219,27599291,14,10.44881,6.22289,7.18174,"NA_peak_515"
"516","chr1",27604037,27604216,180,27604155,11,8.33351,5.53243,5.2314,"NA_peak_516"
"517","chr1",27663260,27663393,134,27663305,7,6.11903,4.709,3.22213,"NA_peak_517"
"518","chr1",27672173,27672490,318,27672275,18,19.57192,10.74197,15.7796,"NA_peak_518"
"519","chr1",27725640,27726011,372,27725823,49,58.99209,21.53771,53.97541,"NA_peak_519"
"520","chr1",27772987,27773436,450,27773145,47,58.11558,22.00084,53.11351,"NA_peak_520"
"521","chr1",27817362,27817592,231,27817403,7,7.99406,5.73925,4.92027,"NA_peak_521"
"522","chr1",27830700,27830880,181,27830755,14,16.5761,9.86207,12.93682,"NA_peak_522"
"523","chr1",27914567,27914917,351,27914694,21,24.93415,13.04733,20.89241,"NA_peak_523"
"524","chr1",27934986,27935246,261,27935011,7,7.40862,5.44161,4.39198,"NA_peak_524"
"525","chr1",27959946,27960252,307,27959977,10,9.19984,6.24146,6.02671,"NA_peak_525"
"526","chr1",27994209,27994361,153,27994269,7,7.99406,5.73925,4.92027,"NA_peak_526"
"527","chr1",28088540,28088842,303,28088715,23,28.58418,14.56268,24.39074,"NA_peak_527"
"528","chr1",28232828,28233076,249,28233045,7,6.00467,4.63959,3.13645,"NA_peak_528"
"529","chr1",28235949,28236128,180,28236059,18,19.50662,10.70352,15.71739,"NA_peak_529"
"530","chr1",28247185,28247437,253,28247297,27,29.3497,13.66979,25.12614,"NA_peak_530"
"531","chr1",28259219,28259575,357,28259363,16,14.14488,8.00168,10.6417,"NA_peak_531"
"532","chr1",28273525,28273652,128,28273588,5,5.59544,4.38437,2.77217,"NA_peak_532"
"533","chr1",28369526,28370067,542,28369688,32,38.99202,17.46515,34.42888,"NA_peak_533"
"534","chr1",28437992,28438209,218,28438068,13,14.63578,8.9431,11.10345,"NA_peak_534"
"535","chr1",28505836,28506039,204,28505902,13,15.56244,9.44122,11.97811,"NA_peak_535"
"536","chr1",28518246,28518576,331,28518303,11,10.04498,6.59489,6.80827,"NA_peak_536"
