time,peak,med_3h_lfc
3 hours,chr19.49338691.49339813,-0.6100780099545577
3 hours,chr6.26312408.26313430,-0.964723012844507
3 hours,chr16.28572514.28573623,-0.8070744393408944
3 hours,chr5.67215634.67216320,-1.2297032432355732
3 hours,chr10.97869124.97869819,-0.8882583309901113
3 hours,chr17.29148480.29149283,-0.5976334243095831
3 hours,chr19.7998156.7998514,-1.5018558425167576
3 hours,chr2.179263463.179265168,0.6979629127621116
3 hours,chr9.130451544.130452447,-0.6006803691569793
3 hours,chr3.134333509.134335033,0.7523268268091767
3 hours,chr6.107400011.107400477,-1.6427687919219207
3 hours,chr20.51546643.51546942,-1.8604430963527372
3 hours,chr2.237432431.237433110,-1.5330989426192674
3 hours,chr8.21920243.21920700,1.2281785780734213
3 hours,chr1.154328368.154328882,-1.015537014312966
3 hours,chr10.71998732.71999957,-0.8514197698757764
3 hours,chr1.40710976.40712093,0.7583418712925676
3 hours,chr7.2095457.2095920,-1.2491773785108653
3 hours,chr1.3348889.3350013,-0.6532251392216306
3 hours,chr22.27238958.27239970,-0.3847477723014183
3 hours,chr16.85234490.85236135,-0.8260584574837044
3 hours,chr1.10835885.10836301,-1.4046277607986597
3 hours,chr1.85580518.85582685,0.6702062075679889
3 hours,chr5.179265505.179266006,-1.0771799779100002
3 hours,chr12.124487335.124488036,-0.9607181404498362
3 hours,chr3.42739661.42740289,-1.0482826375236192
3 hours,chr5.150673773.150674522,-0.7189792333486729
3 hours,chr11.11296333.11297124,-1.6338760095451321
3 hours,chr22.38463283.38463702,-1.0585711807363505
3 hours,chr8.105897090.105897858,-1.1985230924912158
3 hours,chr1.22114548.22114977,-1.4656054072397118
3 hours,chr16.58032393.58033435,-1.1055850607599904
3 hours,chr10.606790.608127,1.1199749741036844
3 hours,chr19.46413059.46413920,-0.5186250252274176
3 hours,chr2.11129745.11130311,-0.7408196108635727
3 hours,chr17.82613395.82614169,-0.7257624845063995
3 hours,chr11.113974738.113975648,-0.940020352139932
3 hours,chr19.16944511.16945055,-1.5730759303499673
3 hours,chr16.2042034.2042576,-1.1485893042721416
3 hours,chr2.51103156.51103835,-0.8447040270663595
3 hours,chr4.5940404.5940862,-1.39372495899639
3 hours,chr4.7910669.7911746,-1.2288986331376264
3 hours,chr3.196193676.196194447,-1.4388717880631465
3 hours,chr2.219520929.219521845,-0.5977119948524798
3 hours,chr21.45360122.45360634,-1.651768982819252
3 hours,chr1.22341956.22342554,-0.8164720810462334
3 hours,chr1.31751945.31752384,-1.346159885716828
3 hours,chr20.36549656.36551277,-1.340562410111993
3 hours,chr1.111743664.111744092,-1.0587150438395527
3 hours,chr10.86068619.86069109,-1.3353358551233327
3 hours,chr1.29706906.29707289,-1.6869384769556275
3 hours,chr8.22221882.22222330,-1.2999035447674194
3 hours,chr13.112722225.112723400,0.6730584838841143
3 hours,chr2.9331732.9332273,-1.0902586907938772
3 hours,chr5.159207710.159210025,0.45861653327241303
3 hours,chr19.4867556.4868114,-0.6341537943287214
3 hours,chr22.41968547.41969539,-0.8444106314669915
3 hours,chr10.72334178.72334589,-2.1241517672008587
3 hours,chr2.29281428.29282036,-1.0143612783264662
3 hours,chr18.79465372.79465953,-1.2504213061277596
3 hours,chr22.45784492.45784826,-1.544328852375507
3 hours,chr2.218258857.218259757,-0.8492228845938374
3 hours,chr1.8077998.8078726,1.0628120649935702
3 hours,chr2.8633820.8634271,-1.3267709961874177
3 hours,chr13.63588718.63589485,-1.0789040711002649
3 hours,chr3.195207610.195208108,-0.9305791567963437
3 hours,chr6.112298813.112299381,-0.8975233979284609
3 hours,chr5.177478970.177479847,-0.9129840816124544
3 hours,chr16.88759204.88759810,-0.9478433922640761
3 hours,chr17.47866839.47867435,-1.2814520862548533
3 hours,chr9.115262432.115263218,-0.8917055948753432
3 hours,chr16.89154987.89155602,-1.0219308337636672
3 hours,chr9.133814199.133814897,-1.501110041737622
3 hours,chr4.184814773.184815744,-0.5355702328040453
3 hours,chr21.42233157.42233838,-0.744860426094911
3 hours,chr19.6516008.6517571,-0.5285620928542585
3 hours,chr2.127064550.127065229,-0.9927942065936044
3 hours,chr10.90911070.90912279,-1.7160348397895984
3 hours,chr17.33940788.33941332,-1.3557538706827148
3 hours,chr5.169161004.169161875,-0.4843011552452312
3 hours,chr1.15027489.15028608,-0.6401825983594582
3 hours,chr15.64841105.64842493,-0.46604273721575673
3 hours,chr11.61489776.61490531,-1.190191110709077
3 hours,chr3.184626887.184627654,-1.3396091251470947
3 hours,chr19.55113355.55113934,-1.0154164020337668
3 hours,chr3.13051135.13051456,-1.6188572089468318
3 hours,chr2.139113019.139113646,-0.8566342937640452
3 hours,chr12.52181639.52182179,-1.1803293562165689
3 hours,chr11.68780855.68781365,-1.254773636411241
3 hours,chr19.7850122.7850781,-0.7537991273735956
3 hours,chr3.49173142.49174143,-0.9170006358279754
3 hours,chr19.5894173.5895064,-0.969277512895506
3 hours,chr16.88764944.88765404,-1.0679092955312934
3 hours,chr2.67674797.67675012,-1.2171801235602762
3 hours,chr9.130535830.130536607,-0.7351857940202242
3 hours,chr20.14761734.14762611,-1.176808377891211
3 hours,chr17.50087440.50088318,1.0621720130357595
3 hours,chr10.51698564.51700727,0.8870541066962825
3 hours,chr1.200296053.200296602,1.4935758628593254
3 hours,chr7.44140152.44142144,-1.050031579026954
3 hours,chr14.61466148.61466683,-0.8527865648730684
3 hours,chr10.78204129.78204648,-1.3233669388635745
3 hours,chr8.142475402.142476128,-0.8911350933808388
3 hours,chr10.3045662.3046401,-0.5174221085707051
3 hours,chr12.120093728.120094324,-1.1509524414690344
3 hours,chr11.44862020.44862893,-0.5065392080251128
3 hours,chr6.41920656.41922018,0.6906269449671809
3 hours,chr16.88304001.88305187,-0.3974861035002437
3 hours,chr6.131949259.131951665,0.6761739592618339
3 hours,chr22.35102813.35103380,-0.9049494167091146
3 hours,chr16.66223329.66223911,-0.9389039553163565
3 hours,chr11.15911502.15912103,-1.6185405681315297
3 hours,chr8.143293819.143294227,-1.1159029953250021
3 hours,chr9.136324396.136324919,-1.3012861909139546
3 hours,chr2.240595695.240596198,1.4995567602712194
3 hours,chr12.109951132.109952137,-0.4849774183943296
3 hours,chr17.45092792.45093507,-0.3795839462683972
3 hours,chr2.33475563.33476781,0.4490235459245815
3 hours,chr2.1819026.1819425,-1.6015189406574513
3 hours,chr1.54585422.54586041,-1.3531869607540794
3 hours,chr8.37870114.37871942,-0.7137616470253612
3 hours,chr21.42449857.42450392,-1.0897213124463274
3 hours,chr12.100954993.100955630,-0.3513956773420013
3 hours,chr8.38442245.38442781,-1.4238350957008497
3 hours,chr1.3328038.3328727,-1.8467141366407551
3 hours,chr17.29390927.29391621,1.1699939313234693
3 hours,chr5.32176396.32176680,-1.3280982757892104
3 hours,chr8.143982352.143982970,0.9123501010440971
3 hours,chr1.154474783.154475145,-0.7715480254412244
3 hours,chr20.63957120.63957527,-1.265159933705061
3 hours,chr19.3725917.3726155,-1.0068733781983794
3 hours,chr16.80449244.80449834,-1.5101633469014604
3 hours,chr14.72741574.72742822,-0.9242702309642836
3 hours,chr19.30671546.30671943,-0.6778720022548836
3 hours,chr2.8548098.8548682,-1.2346095189345498
3 hours,chr3.33488468.33488991,2.3177832089617865
3 hours,chr20.37526341.37528548,0.7259725386641867
3 hours,chr1.183244488.183245049,-1.6715883476592155
3 hours,chrX.69314934.69315307,-1.6694893050454636
3 hours,chr15.89004038.89004732,-0.7461452270649649
3 hours,chr3.101377367.101378439,1.1293415371163102
3 hours,chr18.6054359.6054818,-0.9745695079660117
3 hours,chr2.28635411.28635879,-1.5863996399536662
3 hours,chr8.116658236.116658898,-1.1551696115478487
3 hours,chr19.14495884.14496820,-0.7501232129328663
3 hours,chr11.82695597.82696158,-1.114004736301137
3 hours,chr5.16600427.16600719,-2.0243649705982096
3 hours,chr12.116434022.116435019,-0.49992489407607454
3 hours,chr2.233152349.233153111,-1.1187702721426498
3 hours,chr5.113202908.113203714,-0.9519711462503793
3 hours,chr6.105164345.105164817,-0.9055617265377758
3 hours,chr13.46356187.46356497,-1.2209964876979407
3 hours,chr17.40091843.40092378,-1.4147387197075723
3 hours,chr6.47168144.47168562,-0.595563148553715
3 hours,chr5.79611951.79613189,0.5561481647300415
3 hours,chr10.48463480.48464021,-1.0492497746471123
3 hours,chr5.171595590.171596928,-0.7846932663691293
3 hours,chr7.30930602.30931005,-1.7546658341498285
3 hours,chr4.76679499.76680237,-1.7149411741847622
3 hours,chr9.116364952.116365524,-0.8922560556219987
3 hours,chr4.3780288.3780925,-1.2050286154759893
3 hours,chr6.14129362.14130108,-1.0122669924360412
3 hours,chr6.158917587.158918224,-1.32164830378418
3 hours,chr12.120534270.120535433,0.554768464186862
3 hours,chr3.128584221.128584838,-1.3686332197968971
3 hours,chr17.2786163.2786727,-0.8033558955848688
3 hours,chr5.168404060.168404930,0.7421735144925155
3 hours,chr14.56212566.56212934,-1.7083492492645385
3 hours,chr20.62529483.62530619,-0.8034553337940964
3 hours,chr22.19959212.19959747,-0.7454919630166152
3 hours,chr12.2682415.2682840,1.0291351755739961
3 hours,chr5.133825616.133826166,-1.24987509821144
3 hours,chr1.156126096.156126786,-0.4771574609443201
3 hours,chr2.139323752.139324260,-0.4626238657388745
3 hours,chr7.74993498.74994337,-0.539861557185136
3 hours,chr5.178274061.178274635,-1.4563631234786176
3 hours,chr6.158026012.158027080,-0.64037792764488
3 hours,chr3.150733427.150733692,-0.9588166309532838
3 hours,chr7.151062316.151063197,-0.5411372677368353
3 hours,chr2.25269972.25270631,-1.196724793605185
3 hours,chr19.13846603.13848073,-0.5590342071784828
3 hours,chr9.88731967.88732379,-1.3283241974683933
3 hours,chr18.45828734.45829709,-0.7511013135271574
3 hours,chr17.29929116.29930894,0.8906550167601743
3 hours,chr19.49157555.49158486,-0.6052986624347785
3 hours,chr17.44997652.44998421,-1.383998811903635
3 hours,chr1.11792123.11792871,-0.798276381663396
3 hours,chr20.32976205.32976636,-0.9428887413553797
3 hours,chr19.50510725.50511818,-0.5586767530879717
3 hours,chr13.45119726.45121146,0.8595818569280747
3 hours,chr16.4244484.4245076,-1.1878357956870147
3 hours,chr1.53452245.53452520,-1.8619659510175255
3 hours,chr6.33822666.33823006,-1.4494983719101144
3 hours,chr10.89550488.89550968,-0.9538990999001413
3 hours,chr15.64146958.64147397,-1.3897454031065888
3 hours,chr18.47490861.47491382,-0.8034174775563665
3 hours,chr14.23437886.23438664,-1.2433036949331546
3 hours,chr2.241216144.241216488,-1.4489469841867246
3 hours,chr1.231937458.231937849,-1.9401616738847531
3 hours,chr5.140223325.140224069,-0.8696236881319499
3 hours,chr2.75489688.75490148,-1.562417269392788
3 hours,chr9.113587404.113588157,-0.7448721996399179
3 hours,chr19.19169797.19170570,-1.2286055266987477
3 hours,chr19.14173859.14174517,-1.343387894993068
3 hours,chr1.31573835.31574589,-0.6903033048809064
3 hours,chr11.35192218.35192759,-1.541951961301275
3 hours,chr22.48659026.48659851,-1.4052669899917976
3 hours,chr4.7516518.7517122,-1.0686278253688473
3 hours,chr14.91303233.91303931,-1.482138121305953
3 hours,chr17.63522968.63523711,-0.8135267820656233
3 hours,chr5.52799122.52801050,0.8387352437442663
3 hours,chr14.47438356.47439578,1.1299876535622446
3 hours,chr1.26696693.26697457,1.1779050043557184
3 hours,chr1.224434673.224435575,0.6297352561688947
3 hours,chr12.113582521.113583084,-1.7833091924294577
3 hours,chr19.45528360.45529334,-0.8472961398401653
3 hours,chr9.129069196.129069988,-0.7671652166184568
3 hours,chr20.62815458.62815812,-0.9608748614108102
3 hours,chr1.182362492.182363309,-1.4144451409566337
3 hours,chr1.184113321.184113775,-1.8191993077672282
3 hours,chr13.113203958.113204598,-0.9184253415141983
3 hours,chr3.15007612.15008058,-0.8321632158884724
3 hours,chr5.9622806.9623485,0.996108038066005
3 hours,chr3.55571731.55572405,-0.6948003532858307
3 hours,chr1.156661404.156661633,-0.9653784725165537
3 hours,chr6.43926477.43927287,-0.9858569204347263
3 hours,chr12.388519.389972,0.6372309742918256
3 hours,chr4.140372797.140374416,0.5149608709545079
3 hours,chr1.209728412.209728746,2.022725512326251
3 hours,chr10.119743052.119743656,-0.8163038281923529
3 hours,chr10.71075084.71075592,-2.1063672200424355
3 hours,chr3.15303777.15303955,-1.5529892321762908
3 hours,chr1.225968728.225969491,-0.8474851805575323
3 hours,chr17.41544511.41544867,-1.441005494848603
3 hours,chr11.78030372.78031153,-0.9729670886901678
3 hours,chr3.12444450.12445469,-0.7249239645475414
3 hours,chr5.157915566.157916159,-0.7011016529024303
3 hours,chr3.46696211.46696913,-0.8344773932495873
3 hours,chr4.129355232.129356009,-1.099323382239493
3 hours,chr21.35106003.35106985,-1.23188438165626
3 hours,chr1.43147548.43148140,-0.7013993296460086
3 hours,chr2.70686727.70687410,-0.9803406336726344
3 hours,chr17.77430017.77430612,-0.43569084814141057
3 hours,chr5.142816392.142817044,-0.7577508846744947
3 hours,chr7.44146047.44146276,-0.9894441648300403
3 hours,chr1.183287155.183287862,-0.5217975275552771
3 hours,chr3.179347372.179348570,0.6543274747845187
3 hours,chr22.32539542.32540115,-1.038178434373544
3 hours,chr4.53962431.53963406,-0.7685955306299475
3 hours,chr11.16873250.16873738,1.228153289614124
3 hours,chr3.150451332.150452240,1.3454498792251672
3 hours,chr1.11880918.11881370,-0.9831075918544778
3 hours,chr5.139893885.139894575,-1.1489540992190024
3 hours,chr17.80795708.80796334,-0.6399120282232325
3 hours,chr19.48321112.48322242,-0.6747474023789373
3 hours,chr1.22685305.22686105,-0.5378620249506469
3 hours,chr10.30348560.30349398,0.6176197607533398
3 hours,chr12.124913612.124915284,0.9544418348239274
3 hours,chr5.19624410.19625183,-0.8544694981712295
3 hours,chr5.139635793.139636129,-1.1187674331901656
3 hours,chr21.45534421.45535081,-1.0273265909770943
3 hours,chr9.75083254.75083454,-1.4784499179355906
3 hours,chr11.64181579.64181852,-0.40591636189942726
3 hours,chr3.44125846.44126416,-0.8515047139709717
3 hours,chr21.44952341.44953053,-1.1525986042927427
3 hours,chr2.240236480.240237132,-0.9829338811376482
3 hours,chr8.30173695.30175286,-0.7483280320230863
3 hours,chrX.97238399.97239214,1.456516677553045
3 hours,chr5.151213707.151214585,-0.9790144116842372
3 hours,chr17.8332703.8333070,-1.4665472252603973
3 hours,chr12.120244967.120245391,-1.3654241200455934
3 hours,chr18.48889279.48889912,-1.4750008155414593
3 hours,chr10.71262046.71262421,-0.9411410198893657
3 hours,chr16.89114370.89115064,-0.9283793851595687
3 hours,chr8.141058994.141059548,-1.2274394331177794
3 hours,chr2.130727180.130728488,-0.4213035747397207
3 hours,chr15.78004948.78005504,-0.8785714862548231
3 hours,chr16.58121657.58122221,-0.9272683977249394
3 hours,chr1.167221644.167222577,0.6803919550416242
3 hours,chr4.10161215.10161409,-0.3609492362094691
3 hours,chr10.29979901.29980431,-0.9591489979116941
3 hours,chr9.16069504.16070288,-1.033455338068923
3 hours,chr16.88768129.88768473,-1.1048103134604075
3 hours,chr11.61571916.61572264,-1.9630812711240846
3 hours,chr5.42631096.42631620,-1.2051816157603463
3 hours,chr3.37430675.37431384,-1.1715050745218965
3 hours,chr4.2767694.2768277,-1.0576530453981654
3 hours,chr19.49064888.49065803,-1.0061821256993935
3 hours,chr8.143366693.143367041,-1.124182485202701
3 hours,chr7.101121835.101122390,-0.7873613733814651
3 hours,chr9.98860923.98861442,-0.7652330753952219
3 hours,chr3.141656868.141657080,-1.43452238055926
3 hours,chr2.128635442.128635759,-1.650678794656522
3 hours,chr19.45526241.45526458,-1.3740449308468115
3 hours,chr14.55806905.55807911,-0.7416079797371493
3 hours,chr12.112408594.112409771,0.5966664765579819
3 hours,chr2.166441.166804,-0.6562821472512927
3 hours,chr22.38505459.38506955,0.6918074368548828
3 hours,chr2.232348942.232349467,-1.40286824707452
3 hours,chr18.48781040.48781990,-0.6309360417053576
3 hours,chr1.25784608.25785223,-1.1752441764380825
3 hours,chr14.32366158.32366712,-1.444176317312604
3 hours,chr22.39428457.39429165,-0.8703465013907019
3 hours,chr16.85381769.85382547,-0.8477879069877892
3 hours,chr11.77127067.77128601,-0.6867816518586274
3 hours,chr1.29282947.29283682,-0.7608705904536537
3 hours,chr7.1044168.1045158,-0.5652958182736523
3 hours,chr1.36784414.36784798,-1.1262713463886256
3 hours,chr15.92074703.92075388,-0.817093936833877
3 hours,chr1.94235920.94236578,1.0199681839534356
3 hours,chr19.39539255.39540392,0.39010486240657904
3 hours,chr21.32569291.32570146,0.7999018697119484
3 hours,chr11.3859438.3859886,-0.9982145108143539
3 hours,chr17.32141858.32143363,0.643535773653312
3 hours,chr7.77439670.77439969,-0.7155447660800123
3 hours,chr12.57751549.57752767,-0.6519890734209159
3 hours,chr16.88497667.88499024,-0.7142016157249085
3 hours,chr3.45880645.45881935,-0.6273599756841151
3 hours,chr7.100583177.100583525,-0.9816202567620396
3 hours,chr11.116073874.116074862,-0.6209027177983106
3 hours,chr19.48872165.48874010,0.7832093767499204
3 hours,chr6.15036569.15037527,-0.5596725930234845
3 hours,chr4.54958200.54958748,-0.8092086869639381
3 hours,chr22.37088064.37088519,-1.4823488428121476
3 hours,chr3.195886345.195887127,-0.98863490222086
3 hours,chr1.6353741.6354381,-0.8043083273898253
3 hours,chr14.99575623.99575942,-0.8084245094340727
3 hours,chr16.1091121.1091627,-1.2775146387797696
3 hours,chr14.77013949.77014658,-1.1843631918074817
3 hours,chr21.35428219.35428903,-1.332284182545844
3 hours,chr6.7216864.7217541,-1.436332984183498
3 hours,chr16.88816134.88816266,-1.5751574606700807
3 hours,chr16.85350984.85351479,-0.8940280767454785
3 hours,chr1.112369548.112370175,-0.7746880022085323
3 hours,chr7.132464750.132465158,-1.1902142623789806
3 hours,chr1.21896673.21897222,-0.6952819772329075
3 hours,chr10.71234843.71236007,-0.878020543082811
3 hours,chr17.44326869.44327111,-1.004534653291954
3 hours,chr10.79003244.79003941,-0.5647583844854926
3 hours,chr9.134706847.134707622,-1.2492481359699128
3 hours,chr19.46674835.46675075,-1.506023692971627
3 hours,chr22.50302057.50302880,-1.0770883619465166
3 hours,chr1.114008442.114009183,1.1025433089188366
3 hours,chr15.90465045.90465631,-0.8018410639646671
3 hours,chr7.480463.481294,-0.7347567311745595
3 hours,chr9.133123093.133123627,-0.5591525184631645
3 hours,chr1.182235941.182237238,-0.5505306347002863
3 hours,chr14.73728447.73729016,0.7235735192089927
3 hours,chr13.30049604.30050225,-1.1957976274091853
3 hours,chr3.123342151.123342409,-1.7026512567756504
